2000.7.1,LEASED,19,ACTIVE,BUILDING,3,CT3429,1,Yes,4048,ANSONIA,NEW HAVEN COUNTY,475 MAIN ST,CT,64012307,06401,00041,-00073
1985.5.1,LEASED,31,ACTIVE,BUILDING,3,CT3433,1,Will Conform,4217,WALLINGFORD,NEW HAVEN COUNTY,97 BARNES RD,CT,64921885,06492,00041,-00073
0,LEASED,25,ACTIVE,BUILDING,3,CT3435,1,Will Conform,3961,ORANGE,NEW HAVEN COUNTY,291 S LAMBERT RD,CT,64773559,06477,00041,-00073
2010.6.9,LEASED,6,ACTIVE,BUILDING,4,CT3438,1,Yes,18405,NORWALK,FAIRFIELD COUNTY,761 MAIN AVE,CT,68511080,06851,00041,-00073
0,LEASED,36,ACTIVE,BUILDING,5,CT3441,1,Yes,8648,WATERBURY,NEW HAVEN COUNTY,51 N ELM ST,CT,67021511,06702,00042,-00073
0,LEASED,2,ACTIVE,BUILDING,1,CT3444,1,Yes,4655,HARTFORD,HARTFORD COUNTY,280 TRUMBULL ST,CT,61033509,06103,00042,-00073
0,LEASED,40,ACTIVE,BUILDING,4,CT3446,1,Yes,19265,STAMFORD,FAIRFIELD COUNTY,850 CANAL ST,CT,69026943,06902,00041,-00074
0,LEASED,10,ACTIVE,BUILDING,2,CT3448,1,Yes,2237,GROTON,NEW LONDON COUNTY,15 THAMES ST,CT,63403629,06340,00041,-00072
0,LEASED,25,ACTIVE,BUILDING,4,CT3450,1,Yes,11406,BRIDGEPORT,FAIRFIELD COUNTY,35 COURTLAND ST,CT,66043928,06604,00041,-00073
0,LEASED,14,ACTIVE,BUILDING,2,CT3451,1,Yes,5375,NORWICH,NEW LONDON COUNTY,55 MAIN ST,CT,63605703,06360,00042,-00072
0,LEASED,5,ACTIVE,BUILDING,4,CT3452,1,Yes,850,NORWALK,FAIRFIELD COUNTY,111 EAST AVE,CT,68515014,06851,00041,-00073
0,LEASED,0,ACTIVE,BUILDING,1,CT3453,1,Yes,6322,WINDSOR LOCKS,HARTFORD COUNTY,Bradley Field,CT,6096,06096,00042,-00073
0,LEASED,1,ACTIVE,BUILDING,5,CT3457,1,Will Conform,4968,MERIDEN,NEW HAVEN COUNTY,321 Research Pkwy,CT,6450,06450,00042,-00073
0,LEASED,10,ACTIVE,STRUCTURE,1,CT3458,1,Will Conform,0,HARTFORD,HARTFORD COUNTY,380 Sheldon St,CT,61061939,06106,00042,-00073
0,LEASED,2,ACTIVE,BUILDING,5,CT3460,1,Will Conform,8400,DANBURY,FAIRFIELD COUNTY,131 West St,CT,68105429,06810,00041,-00073
0,LEASED,0,ACTIVE,BUILDING,5,CT3462,1,Yes,0,WATERBURY,NEW HAVEN COUNTY,193 Grand St,CT,67021919,06702,00042,-00073
0,LEASED,4,ACTIVE,BUILDING,5,CT3463,1,Will Conform,6940,NEW BRITAIN,HARTFORD COUNTY,1 Herald Sq,CT,60512612,06051,00042,-00073
2018.1.1,OWNED,3,ACTIVE,BUILDING,8,MA0011,1,Yes,92762,BOSTON,SUFFOLK COUNTY,408 Atlantic Ave,MA,21103349,02110,00042,-00071
1933.1.1,OWNED,32,ACTIVE,BUILDING,8,MA0013,1,Will Conform,400457,BOSTON,SUFFOLK COUNTY,5 Post Office Sq,MA,21093901,02109,00042,-00071
1998.9.1,OWNED,69,ACTIVE,BUILDING,8,MA0050,1,Will Conform,562886,BOSTON,SUFFOLK COUNTY,1 Courthouse Way,MA,22103024,02210,00042,-00071
2008.8.1,OWNED,86,ACTIVE,BUILDING,1,MA0051,1,Will Conform,80851,SPRINGFIELD,HAMPDEN COUNTY,300 STATE ST,MA,11051686,01105,00042,-00073
1836.1.1,OWNED,6,ACTIVE,BUILDING,9,MA0076,1,Will Conform,3428,NEW BEDFORD,BRISTOL COUNTY,37 N 2nd St,MA,27406329,02740,00042,-00071
1932.1.1,OWNED,4,ACTIVE,BUILDING,2,MA0113,1,Will Conform,62795,WORCESTER,WORCESTER COUNTY,595 MAIN ST,MA,16082093,01608,00042,-00072
1973.1.1,OWNED,203,ACTIVE,BUILDING,3,MA0129,1,Will Conform,58860,FITCHBURG,WORCESTER COUNTY,881 Main St,MA,14203007,01420,00043,-00072
1966.1.1,OWNED,257,ACTIVE,BUILDING,8,MA0131,1,Yes,618947,BOSTON,SUFFOLK COUNTY,15 New Sudbury St,MA,22030002,02203,00042,-00071
1969.1.1,OWNED,50,ACTIVE,BUILDING,4,MA0135,1,Will Conform,6984,FALL RIVER,BRISTOL COUNTY,400 N Main St,MA,27202131,02720,00042,-00071
1966.1.1,OWNED,0,ACTIVE,BUILDING,5,MA0136,1,Yes,129115,WALTHAM,MIDDLESEX COUNTY,380 TRAPELO RD,MA,24526322,02452,00042,-00071
1966.1.1,OWNED,1688,ACTIVE,BUILDING,3,MA0137,1,Will Conform,323741,ANDOVER,ESSEX COUNTY,1 LOWELL ST,MA,18102927,01810,00043,-00071
1973.1.1,OWNED,20,ACTIVE,BUILDING,3,MA0138,1,Yes,5080,HAVERHILL,ESSEX COUNTY,367 Main St,MA,18304091,01830,00043,-00071
1986.6.30,OWNED,267,ACTIVE,BUILDING,8,MA0153,1,Yes,523964,BOSTON,SUFFOLK COUNTY,10 CAUSEWAY ST,MA,22221048,02222,00042,-00071
1974.1.1,OWNED,52,ACTIVE,BUILDING,9,MA0158,1,Will Conform,23811,NEW BEDFORD,BRISTOL COUNTY,53 N 6th St,MA,27406110,02740,00042,-00071
1977.1.1,OWNED,62,ACTIVE,BUILDING,1,MA0180,1,Will Conform,17752,PITTSFIELD,BERKSHIRE COUNTY,78 CENTER ST,MA,12016171,01201,00042,-00073
1970.1.1,OWNED,575,ACTIVE,BUILDING,7,MA0182,1,Yes,314687,CAMBRIDGE,MIDDLESEX COUNTY,55 Broadway,MA,21421001,02142,00042,-00071
1940.1.1,OWNED,45,ACTIVE,BUILDING,8,MA0188,1,Yes,13436,BOSTON,SUFFOLK COUNTY,11 Channel Street,MA,2210,02210,00042,-00071
1946.1.1,OWNED,0,ACTIVE,BUILDING,5,MA0801,1,Will Conform,0,WALTHAM,MIDDLESEX COUNTY,424 TRAPELO RD,MA,24526322,02452,00042,-00071
0,LEASED,15,ACTIVE,BUILDING,2,MA1855,1,Will Conform,4256,UXBRIDGE,WORCESTER COUNTY,146 Mendon St,MA,15691560,01569,00042,-00072
0,LEASED,0,ACTIVE,BUILDING,7,MA5386,1,Will Conform,0,EVERETT,MIDDLESEX COUNTY,34 MARKET ST,MA,21495806,02149,00042,-00071
0,LEASED,30,ACTIVE,BUILDING,6,MA5431,1,Will Conform,9857,LYNN,ESSEX COUNTY,140 Union St,MA,19011336,01901,00042,-00071
0,LEASED,400,ACTIVE,BUILDING,6,MA5466,1,Will Conform,81056,BURLINGTON,MIDDLESEX COUNTY,12 New England Executive Park,MA,18035213,01803,00043,-00071
0,LEASED,1,ACTIVE,BUILDING,9,MA5490,1,Will Conform,7910,HANOVER,PLYMOUTH COUNTY,198 Columbia Rd,MA,23392322,02339,00042,-00071
0,LEASED,21,ACTIVE,BUILDING,2,MA5612,1,Will Conform,2664,AMHERST,HAMPSHIRE COUNTY,463 WEST ST,MA,10022946,01002,00042,-00072
0,LEASED,242,ACTIVE,BUILDING,5,MA5632,1,Will Conform,61854,STONEHAM,MIDDLESEX COUNTY,1 Montvale Ave,MA,21803500,02180,00042,-00071
0,LEASED,13,ACTIVE,BUILDING,9,MA5645,1,Will Conform,16339,FALMOUTH,BARNSTABLE COUNTY,11 Woods Hole Rd,MA,25401666,02540,00042,-00071
0,LEASED,0,ACTIVE,BUILDING,9,MA5646,1,Yes,900,HYANNIS,BARNSTABLE COUNTY,270 COMMUNICATION WAY,MA,26011883,02601,00042,-00070
0,LEASED,4,ACTIVE,BUILDING,8,MA5649,1,Will Conform,3524,BRAINTREE,NORFOLK COUNTY,639 Granite St,MA,21845366,02184,00042,-00071
2010.10.1,LEASED,26,ACTIVE,BUILDING,3,MA5650,1,Yes,6481,METHUEN,ESSEX COUNTY,13 Branch St,MA,18441900,01844,00043,-00071
0,LEASED,243,ACTIVE,STRUCTURE,8,MA5654,1,Yes,0,BOSTON,SUFFOLK COUNTY,1 CONGRESS ST,MA,21142010,02114,00042,-00071
0,LEASED,2,ACTIVE,BUILDING,8,MA5663,1,Yes,32879,BOSTON,SUFFOLK COUNTY,15 NEW CHARDON ST,MA,21144711,02114,00042,-00071
0,LEASED,23,ACTIVE,BUILDING,7,MA5671,1,Yes,9242,BOSTON,SUFFOLK COUNTY,10 Malcolm X Blvd,MA,21191775,02119,00042,-00071
0,LEASED,43,ACTIVE,BUILDING,9,MA5673,1,Yes,4600,HYANNIS,BARNSTABLE COUNTY,20 Industrial Blvd,MA,26013112,02601,00042,-00070
0,LEASED,26,ACTIVE,BUILDING,9,MA5675,1,Yes,13202,NEW BEDFORD,BRISTOL COUNTY,850 Pleasant St,MA,27406664,02740,00042,-00071
0,LEASED,0,ACTIVE,BUILDING,1,MA5678,1,Yes,742,SPRINGFIELD,HAMPDEN COUNTY,1 Federal St,MA,11051263,01105,00042,-00073
0,LEASED,26,ACTIVE,BUILDING,2,MA5681,1,Yes,15103,WORCESTER,WORCESTER COUNTY,446 MAIN ST,MA,16082359,01608,00042,-00072
0,LEASED,30,ACTIVE,BUILDING,8,MA5682,1,Yes,6841,BOSTON,SUFFOLK COUNTY,88 BLACK FALCON AVE,MA,22102425,02210,00042,-00071
0,LEASED,5,ACTIVE,BUILDING,7,MA5683,1,Yes,2125,CHELSEA,SUFFOLK COUNTY,70 EVERETT AVE,MA,21502376,02150,00042,-00071
0,LEASED,285,ACTIVE,BUILDING,2,MA5771,1,Will Conform,62800,HADLEY,HAMPSHIRE COUNTY,300 Westgate Center Dr,MA,10359587,01035,00042,-00073
0,LEASED,30,ACTIVE,BUILDING,2,MA5785,1,Will Conform,24605,WORCESTER,WORCESTER COUNTY,120 FRONT ST,MA,16081413,01608,00042,-00072
0,LEASED,819,ACTIVE,BUILDING,3,MA5790,1,Will Conform,25273,LAWRENCE,ESSEX COUNTY,439 S UNION ST,MA,18432810,01843,00043,-00071
0,LEASED,53,ACTIVE,BUILDING,1,MA5793,1,Will Conform,30919,SPRINGFIELD,HAMPDEN COUNTY,1441 MAIN ST,MA,11031406,01103,00042,-00073
0,LEASED,0,ACTIVE,BUILDING,1,MA5794,1,Will Conform,133443,PITTSFIELD,BERKSHIRE COUNTY,CONTE DR,MA,12018298,01201,00042,-00073
0,LEASED,1,ACTIVE,BUILDING,2,MA5809,1,Will Conform,16500,WORCESTER,WORCESTER COUNTY,90 MADISON ST,MA,16082058,01608,00042,-00072
0,LEASED,119,ACTIVE,BUILDING,3,MA5813,1,Yes,30844,LOWELL,MIDDLESEX COUNTY,900 CHELMSFORD ST,MA,18518100,01851,00043,-00071
0,LEASED,2,ACTIVE,BUILDING,8,MA5819,1,No,582,QUINCY,NORFOLK COUNTY,1 Batterymarch Park,MA,21697468,02169,00042,-00071
2009.4.1,LEASED,73,ACTIVE,BUILDING,4,MA5826,1,Will Conform,11086,TAUNTON,BRISTOL COUNTY,104 Dean St,MA,27802714,02780,00042,-00071
0,LEASED,29,ACTIVE,BUILDING,1,MA5829,1,Yes,14162,SPRINGFIELD,HAMPDEN COUNTY,1441 MAIN ST,MA,11031406,01103,00042,-00073
0,LEASED,8,ACTIVE,BUILDING,3,MA5831,1,Yes,3900,LOWELL,MIDDLESEX COUNTY,325 CHELMSFORD ST,MA,18514429,01851,00043,-00071
0,LEASED,60,ACTIVE,BUILDING,3,MA5832,1,Yes,25616,LOWELL,MIDDLESEX COUNTY,59 Lowes Way,MA,18515018,01851,00043,-00071
0,LEASED,387,ACTIVE,BUILDING,3,MA5834,1,Yes,97256,CONCORD,MIDDLESEX COUNTY,696 VIRGINIA RD,MA,17422718,01742,00042,-00071
0,LEASED,0,ACTIVE,BUILDING,5,MA5835,1,Yes,0,WALTHAM,MIDDLESEX COUNTY,411 WAVERLEY OAKS RD,MA,24528405,02452,00042,-00071
1985.8.1,LEASED,3,ACTIVE,BUILDING,8,MA5837,1,Yes,2500,QUINCY,NORFOLK COUNTY,1250 HANCOCK ST,MA,21694339,02169,00042,-00071
0,LEASED,23,ACTIVE,BUILDING,2,MA5842,1,Yes,20394,NORTHBOROUGH,WORCESTER COUNTY,10 Bearfoot Rd,MA,15321994,01532,00042,-00072
1999.1.1,LEASED,1,ACTIVE,BUILDING,4,MA5845,1,Yes,7285,ATTLEBORO,BRISTOL COUNTY,106 Pleasant St,MA,27032359,02703,00042,-00071
0,LEASED,95,ACTIVE,BUILDING,6,MA5847,1,Yes,49950,WILMINGTON,MIDDLESEX COUNTY,1 PROGRESS WAY,MA,18874611,01887,00043,-00071
0,LEASED,140,ACTIVE,BUILDING,3,MA5851,1,Yes,49262,NORTH CHELMSFORD,MIDDLESEX COUNTY,11 Technology Dr,MA,1863,01863,00043,-00071
0,LEASED,4,ACTIVE,BUILDING,6,MA5861,1,Yes,1016,BEVERLY,ESSEX COUNTY,101 CUMMINGS CTR,MA,19156115,01915,00043,-00071
1985.10.1,LEASED,0,ACTIVE,BUILDING,5,MA5863,1,Yes,9190,SOUTHBOROUGH,WORCESTER COUNTY,Park St,MA,17721660,01772,00042,-00072
1999.12.1,LEASED,23,ACTIVE,BUILDING,3,MA5866,1,Yes,11128,LOWELL,MIDDLESEX COUNTY,151 WARREN STREET,MA,18522647,01852,00043,-00071
0,LEASED,1,ACTIVE,BUILDING,1,MA5867,1,Yes,10450,HOLYOKE,HAMPDEN COUNTY,210 HIGH ST,MA,10406507,01040,00042,-00073
2009.8.1,LEASED,10,ACTIVE,BUILDING,7,MA5868,1,Yes,20385,CHELSEA,SUFFOLK COUNTY,180 2nd St,MA,21501806,02150,00042,-00071
2001.5.25,LEASED,1,ACTIVE,BUILDING,9,MA5869,1,Yes,4200,EAST FALMOUTH,BARNSTABLE COUNTY,48 RESEARCH RD,MA,25364440,02536,00042,-00071
0,LEASED,4,ACTIVE,BUILDING,9,MA5871,1,Yes,1112,HYANNIS,BARNSTABLE COUNTY,480 BARNSTABLE RD,MA,26012900,02601,00042,-00070
2008.5.5,LEASED,1,ACTIVE,BUILDING,9,MA5874,1,Yes,530,NANTUCKET,NANTUCKET COUNTY,14 AIRPORT ROAD,MA,25542894,02554,00041,-00070
0,LEASED,18,ACTIVE,BUILDING,8,MA5876,1,Yes,5422,NORWOOD,NORFOLK COUNTY,1 Edgewater Dr,MA,20624691,02062,00042,-00071
0,LEASED,6,ACTIVE,BUILDING,8,MA5881,1,Yes,41005,BOSTON,SUFFOLK COUNTY,99 HIGH ST,MA,21102320,02110,00042,-00071
0,LEASED,3,ACTIVE,BUILDING,6,MA5883,1,Yes,4528,NORTH ANDOVER,ESSEX COUNTY,97 COMMERCE WAY,MA,18451049,01845,00043,-00071
0,LEASED,76,ACTIVE,BUILDING,1,MA5890,1,Will Conform,19000,SPRINGFIELD,HAMPDEN COUNTY,70 Bond St,MA,11043402,01104,00042,-00073
0,LEASED,6,ACTIVE,BUILDING,8,MA5891,1,Yes,1718,WESTWOOD,NORFOLK COUNTY,364 UNIVERSITY AVE,MA,20902311,02090,00042,-00071
0,LEASED,35,ACTIVE,BUILDING,7,MA5893,1,Yes,7196,BOSTON,SUFFOLK COUNTY,115-117 FREEPORT STREET,MA,21222829,02122,00042,-00071
0,LEASED,5,ACTIVE,BUILDING,5,MA5897,1,Yes,4237,WOBURN,MIDDLESEX COUNTY,222 W Cummings Park,MA,18016346,01801,00042,-00071
0,LEASED,126,ACTIVE,BUILDING,6,MA5900,1,Yes,38386,BURLINGTON,MIDDLESEX COUNTY,10 NEW ENGLAND EXECUTIVE PARK,MA,18305214,01830,00043,-00071
0,LEASED,6,ACTIVE,BUILDING,7,MA5905,1,Yes,3740,CHELSEA,SUFFOLK COUNTY,45-47 SPRUCE STREET,MA,21502345,02150,00042,-00071
0,LEASED,5,ACTIVE,BUILDING,6,MA5907,1,Yes,8000,MIDDLETON,ESSEX COUNTY,2 Debush Ave,MA,19491602,01949,00043,-00071
0,LEASED,63,ACTIVE,BUILDING,8,MA5908,1,Yes,12500,BROCKTON,PLYMOUTH COUNTY,CHRISTY DRIVE,MA,23011843,02301,00042,-00071
0,LEASED,0,ACTIVE,BUILDING,9,MA5912,1,Yes,221,VINEYARD HAVEN,DUKES COUNTY,71 Airport Rd,MA,25688144,02568,00041,-00071
0,LEASED,1,ACTIVE,BUILDING,5,MA5915,1,Will Conform,8639,FRAMINGHAM,MIDDLESEX COUNTY,1 CLARKS HL,MA,17028172,01702,00042,-00071
2008.5.5,LEASED,9,ACTIVE,BUILDING,4,MA5917,1,Yes,7151,LAKEVILLE,PLYMOUTH COUNTY,30 RIVERSIDE DR,MA,23473629,02347,00042,-00071
2016.10.14,LEASED,400,ACTIVE,BUILDING,7,MA5924,1,Yes,200600,CHELSEA,SUFFOLK COUNTY,201 Maple St,MA,2150,02150,00042,-00071
2008.11.1,LEASED,14,ACTIVE,BUILDING,6,MA5930,1,Yes,6686,WAKEFIELD,MIDDLESEX COUNTY,401 Edgewater Pl,MA,18806241,01880,00043,-00071
2007.11.2,LEASED,7,ACTIVE,BUILDING,2,MA5932,1,Yes,1097,SUTTON,WORCESTER COUNTY,9 MAIN ST,MA,15901660,01590,00042,-00072
2009.6.25,LEASED,18,ACTIVE,BUILDING,3,MA5935,1,Yes,4191,ANDOVER,ESSEX COUNTY,138 River Rd,MA,18101072,01810,00043,-00071
1986.1.1,LEASED,5,ACTIVE,BUILDING,6,MA5937,1,Yes,2139,BURLINGTON,MIDDLESEX COUNTY,50 Burlington Mall Rd,MA,18034537,01803,00043,-00071
2009.6.8,LEASED,87,ACTIVE,BUILDING,3,MA5939,1,Yes,27449,LAWRENCE,ESSEX COUNTY,2 MILL STREET,MA,18401602,01840,00043,-00071
0,LEASED,1,ACTIVE,BUILDING,7,MA5941,1,Yes,6630,BOSTON,SUFFOLK COUNTY,4238 Washington St,MA,21311732,02131,00042,-00071
2010.2.23,LEASED,0,ACTIVE,BUILDING,9,MA5942,1,Yes,3479,HYANNIS,BARNSTABLE COUNTY,75 PERSEVERANCE WAY,MA,26011816,02601,00042,-00070
2009.3.12,LEASED,20,ACTIVE,BUILDING,9,MA5944,1,Yes,3970,FAIRHAVEN,BRISTOL COUNTY,67 HUTTLESTON AVE,MA,27193156,02719,00042,-00071
2009.1.1,LEASED,70,ACTIVE,BUILDING,8,MA5955,1,Yes,11987,BROCKTON,PLYMOUTH COUNTY,120 LIBERTY ST,MA,23015521,02301,00042,-00071
2010.1.1,LEASED,1,ACTIVE,BUILDING,5,MA5958,1,Yes,10621,MALDEN,MIDDLESEX COUNTY,192-194 COMMERCIAL STREET,MA,21486709,02148,00042,-00071
2009.7.30,LEASED,1,ACTIVE,BUILDING,5,MA5964,1,Yes,12364,CAMBRIDGE,MIDDLESEX COUNTY,10 Fawcett St,MA,21381172,02138,00042,-00071
2001.1.15,LEASED,28,ACTIVE,BUILDING,8,MA5965,1,Yes,4976,BRIDGEWATER,PLYMOUTH COUNTY,ONE LAKESHORE CENTER,MA,23241065,02324,00042,-00071
2009.11.1,LEASED,0,ACTIVE,BUILDING,1,MA5977,1,Yes,1112,SPRINGFIELD,HAMPDEN COUNTY,1350 Main St,MA,11031628,01103,00042,-00073
2009.8.15,LEASED,0,ACTIVE,BUILDING,8,MA5980,1,Yes,15519,BOSTON,SUFFOLK COUNTY,51 SLEEPER ST,MA,22101276,02210,00042,-00071
2009.10.8,LEASED,22,ACTIVE,BUILDING,1,MA5982,1,Yes,17348,SPRINGFIELD,HAMPDEN COUNTY,1550 MAIN ST,MA,11031413,01103,00042,-00073
0,LEASED,15,ACTIVE,BUILDING,8,MA5983,1,Yes,5000,BOSTON,SUFFOLK COUNTY,7 DRYDOCK AVE,MA,22102303,02210,00042,-00071
0,LEASED,1,ACTIVE,BUILDING,2,MA5984,1,Yes,4191,WORCESTER,WORCESTER COUNTY,370 MAIN ST,MA,16081708,01608,00042,-00072
0,LEASED,1,ACTIVE,BUILDING,1,MA5986,1,Yes,4085,NORTH ADAMS,BERKSHIRE COUNTY,96 MARSHALL ST,MA,12472454,01247,00043,-00073
2010.6.7,LEASED,15,ACTIVE,BUILDING,2,MA5989,1,Yes,2360,BOYLSTON,WORCESTER COUNTY,140 SHREWSBURY ST,MA,15051723,01505,00042,-00072
1999.6.25,LEASED,13,ACTIVE,BUILDING,9,MA5991,1,Yes,12641,EAST FALMOUTH,BARNSTABLE COUNTY,25 Bernard E St Jean Dr,MA,2536,02536,00042,-00071
